84.0241687511065,84.5774913419585,83.8185340414266,61.57623210474,49.0909761088708,49.0909761088708,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501
87.0601500270183,85.5520550605563,86.3815418736245,60.0775548024744,49.0909761088708,42.8570335025561,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,30.8896130977554,30.8896130977554
88.5791552706969,86.47899847784,86.278976543184,49.0909761088708,49.0909761088708,42.8570335025561,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,34.5039293254501,34.5039293254501,34.5039293254501,34.5039293254501,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
88.7026300012973,89.3407659708205,89.4832819598298,49.0909761088708,49.0909761088708,42.8570335025561,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,34.5039293254501,34.5039293254501,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
89.6919745083146,89.3407659708205,78.9543543977025,53.4887342580027,49.0909761088708,42.8570335025561,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
87.5827556279449,84.8547713973489,78.9543543977025,44.3559186677004,49.0909761088708,36.4937884378127,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
91.672509596161,70.403038441193,70.2889633140473,44.3559186677004,36.2682129580844,36.4937884378127,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
84.1949549160353,72.9436824949241,70.188360345344,44.3559186677004,36.2682129580844,36.4937884378127,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
83.8559802049291,64.5411467460295,63.8412710211191,36.2682129580844,36.2682129580844,36.4937884378127,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
73.9664763559158,55.0534017528108,67.3587240536663,41.1122264511004,36.2682129580844,36.4937884378127,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.7437377909571,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554,30.8896130977554
